Enrollment_ID,Employee_ID,Date,Course,Assessment_ID,Status,Sys
104-2520,686774,2021-12-04,104,S37569,DNL,
992-469,686877,2022-07-16,992,P17826,DNL,
902-2252,686877,2023-01-17,902,P59222,EXT,
991-172,686965,2019-08-21,991,S74229,,
104-1214,686965,2020-05-03,104,D25336,PPE,
103-357,686986,2021-08-16,103,P74796,,
101-1214,686993,2020-03-25,101,S89771,,
902-1064,686993,2020-08-14,902,S72146,DNL,
902-956,687084,2020-06-17,902,A86572,,
991-1177,687084,2020-12-13,991,D14980,PPE,
901-1104,687084,2021-04-19,901,S58970,,
101-1305,687089,2020-04-22,101,D68951,,
101-276,687152,2019-04-23,101,A72473,,
104-1429,687265,2020-07-16,104,P78961,,
904-49,687265,2021-01-28,904,A75810,,X
104-2106,687304,2021-03-28,104,S80311,PPE,
105-227,687304,2021-07-08,105,P46986,EXT,
992-345,687304,2022-02-05,992,D61475,,
902-317,687319,2019-07-28,902,X35690,EXT,
101-3357,687478,2022-08-01,101,P43407,PPE,
104-1456,687495,2020-07-23,104,A45962,DNL,
102-344,687562,2019-10-29,102,D35556,,
101-1321,687575,2020-04-29,101,P97327,PPE,
104-1823,687575,2020-11-07,104,X39285,PPD,X
101-1107,687634,2020-02-15,101,X64211,EXT,X
991-846,687634,2020-07-15,991,D44777,PPE,A
104-3033,687813,2022-11-08,104,A78952,,X
904-1158,687813,2022-12-15,904,X83903,,
901-1504,687900,2022-05-02,901,P38813,,
904-706,687949,2022-03-03,904,P56851,EXT,
902-357,687961,2019-08-17,902,X82652,PPE,A
991-408,687961,2019-12-26,991,P35866,EXT,
104-1405,687961,2020-07-07,104,S30667,,
102-63,687975,2019-03-16,102,X17997,,
104-599,687975,2019-10-14,104,S90083,,
991-530,687975,2020-02-23,991,S46811,PPD,A
102-123,688004,2019-05-11,102,S52581,PPD,
104-573,688004,2019-10-05,104,S89631,,
101-2251,688044,2021-03-26,101,X40266,EXT,
104-2399,688044,2021-09-23,104,S75345,PPE,
105-499,688126,2022-03-01,105,X73429,EXT,
904-907,688126,2022-07-03,904,D15407,PPE,
101-61,688147,2019-01-26,101,A15115,,
104-372,688147,2019-08-01,104,S35754,PPE,
101-2151,688213,2021-02-13,101,D53889,,
104-2253,688213,2021-07-03,104,P87855,,
901-370,688217,2019-11-09,901,S55803,EXT,
102-1273,688235,2021-07-20,102,A16104,,
104-2553,688235,2021-12-30,104,P39305,,A
105-618,688235,2022-06-11,105,X54321,,
902-1892,688252,2022-03-08,902,D24021,,
904-972,688252,2022-08-17,904,A58707,DNL,
901-1768,688252,2023-01-27,901,S33218,,
105-932,688252,2023-04-18,105,P73348,DNL,X
101-654,688312,2019-09-08,101,S90674,PPD,
991-647,688312,2020-04-17,991,P11937,PPE,
901-779,688312,2020-08-13,901,A40200,,
101-2810,688656,2021-11-29,101,A55788,,
902-108,688673,2019-03-14,902,D30471,PPD,X
991-308,688673,2019-11-07,991,X90848,,
104-1183,688673,2020-04-22,104,X23025,DNL,
904-917,688749,2022-07-11,904,X48576,,
901-468,688844,2020-01-24,901,S30528,PPE,X
101-3460,689058,2022-09-16,101,A56478,,
105-857,689058,2023-01-04,105,A18469,,
901-1744,689260,2022-11-14,901,A46570,,
102-1729,689304,2022-07-29,102,S38539,,A
901-1773,689304,2023-02-08,901,D41959,PPD,
102-691,689317,2020-06-08,102,S85980,,
101-1817,689317,2020-10-11,101,P39857,,
103-292,689482,2021-07-01,103,P21443,PPE,
104-2528,689482,2021-12-09,104,X43764,,
102-1535,689563,2022-02-19,102,P62125,,
105-625,689563,2022-06-24,105,P81861,,
902-1678,689582,2021-09-22,902,A68592,,
105-485,689582,2022-02-16,105,A58180,,
101-183,689610,2019-03-15,101,D74043,,X
991-225,689610,2019-09-16,991,P82412,,
901-1679,689743,2022-09-25,901,A62121,EXT,
902-2158,689766,2022-10-07,902,P23486,,X
103-1107,689766,2023-01-11,103,A24126,PPE,
901-438,689915,2020-01-06,901,D92534,,
991-699,689915,2020-05-10,991,D92745,DNL,
992-485,689972,2022-08-03,992,A40134,PPD,
901-1751,689972,2022-11-18,901,X13870,,
104-3156,689972,2023-03-10,104,D69194,PPD,X
902-2123,690022,2022-09-04,902,A28580,,
105-796,690022,2022-11-12,105,S91853,,
103-1162,690022,2023-03-15,103,D36193,PPD,A
101-3299,690059,2022-07-07,101,A25452,DNL,
902-1725,690075,2021-10-29,902,S44667,,A
991-236,690130,2019-09-24,991,D63489,EXT,
104-866,690130,2020-01-03,104,D32184,,
902-1054,690130,2020-08-09,902,A95239,,
101-2615,690170,2021-09-05,101,X21150,,A
105-385,690170,2021-11-23,105,D28513,,
901-1517,690199,2022-05-12,901,D32780,,
991-1803,690199,2022-08-27,991,P34979,,
902-1613,690216,2021-07-23,902,X90804,,
101-2622,690367,2021-09-07,101,A49933,DNL,
901-1543,690382,2022-05-28,901,X75976,,
104-2932,690382,2022-09-09,104,D61251,,A
901-1327,690469,2021-10-30,901,A34116,DNL,
104-2711,690469,2022-04-16,104,D86685,DNL,
902-1036,690625,2020-07-29,902,P98965,,
101-1806,690788,2020-10-09,101,X15673,,
904-166,690788,2021-03-28,904,A20886,EXT,A
101-2773,690960,2021-11-15,101,X42946,,
901-1295,691070,2021-09-29,901,A25614,,A
104-2559,691070,2022-01-02,104,P22323,PPE,A
901-1033,691104,2021-02-02,901,A99350,PPD,
105-177,691104,2021-05-24,105,D88633,,X
103-997,691139,2022-10-13,103,S41624,,
992-682,691139,2023-05-25,992,D96389,PPD,
104-3222,691139,2023-08-20,104,X35914,PPE,
101-2707,691199,2021-10-17,101,S66043,,
104-2814,691199,2022-06-26,104,D33348,,
904-465,691214,2021-09-18,904,S12976,,X
101-2730,691247,2021-10-26,101,X59931,PPD,
991-17,691279,2019-03-04,991,P32039,,
102-239,691279,2019-08-19,102,P15935,DNL,
104-718,691279,2019-11-22,104,S93895,DNL,
992-258,691372,2021-10-30,992,D20614,PPE,
901-1472,691372,2022-04-03,901,P39851,,
102-1434,691711,2021-12-04,102,D13158,PPD,A
901-1569,691756,2022-06-19,901,S96146,,
101-3624,691756,2022-12-31,101,X42100,,
904-911,691804,2022-07-06,904,A32356,,
101-589,691867,2019-08-15,101,A73211,,
902-649,691867,2020-01-25,902,X77473,,
104-1637,691867,2020-09-13,104,D25581,EXT,
902-394,691990,2019-09-10,902,X70373,,
104-808,691990,2019-12-18,104,P27906,PPE,
902-1604,692081,2021-07-19,902,D93775,,
105-389,692081,2021-11-24,105,D70480,,X
104-1747,692105,2020-10-17,104,D48396,,
105-39,692105,2021-01-29,105,S93917,,
902-1486,692105,2021-04-17,902,P57530,,
101-2367,692395,2021-05-08,101,D92473,,
102-122,692415,2019-05-11,102,D14769,,
101-1962,692461,2020-11-25,101,D88121,,X
105-212,692461,2021-06-29,105,A91398,,A
904-588,692461,2021-12-10,904,D70735,,
101-3499,692549,2022-10-06,101,P13578,PPE,
101-674,692566,2019-09-14,101,A70659,,
902-238,692713,2019-06-02,902,X45530,,
991-262,692713,2019-10-12,991,D40743,,
104-1748,692848,2020-10-17,104,D47907,EXT,A
902-1281,692856,2020-12-01,902,P90152,,A
104-2032,692856,2021-02-08,104,D89092,,
991-1433,692856,2021-08-28,991,D68365,,X
901-728,692919,2020-07-21,901,S30568,DNL,
103-326,692936,2021-07-24,103,A31372,,A
104-2564,693011,2022-01-03,104,S57569,,
992-392,693011,2022-04-07,992,X41636,DNL,
902-2072,693011,2022-07-29,902,D90694,EXT,
102-707,693060,2020-06-22,102,P47041,,
102-1387,693144,2021-10-28,102,S14924,,
105-486,693144,2022-02-16,105,A95341,,
104-3011,693195,2022-10-26,104,S80630,,
104-588,693328,2019-10-10,104,D12719,,X
102-656,693328,2020-05-17,102,D99437,PPE,
101-1966,693335,2020-11-26,101,P37950,PPD,
992-188,693335,2021-08-07,992,A71310,,
101-1605,693356,2020-07-26,101,S34729,,
102-761,693465,2020-07-21,102,X44194,,X
902-1136,693471,2020-09-19,902,D11879,EXT,
105-179,693471,2021-05-26,105,P32415,PPE,
991-1527,693471,2021-11-28,991,A42754,PPE,
904-809,693471,2022-05-07,904,D43971,,
101-3363,693590,2022-08-03,101,X22229,,
904-1155,693590,2022-12-12,904,S59708,PPD,
901-122,693603,2019-05-03,901,P99994,PPD,A
991-348,693603,2019-11-24,991,A30502,,A
101-2662,693654,2021-09-24,101,D56090,EXT,
992-368,693654,2022-03-06,992,A47811,PPD,
101-3481,693703,2022-09-27,101,S39006,,
104-1745,693787,2020-10-16,104,P80962,,A
103-20,693787,2021-01-14,103,A37675,PPE,A
992-193,693908,2021-08-13,992,A78311,,
902-1267,694062,2020-11-25,902,A33079,PPE,
992-36,694062,2021-02-10,992,A69333,DNL,X
101-2412,694130,2021-06-02,101,D54584,,
104-2439,694130,2021-10-13,104,D38697,PPE,X
101-673,694154,2019-09-14,101,X27591,,
101-3555,694159,2022-10-26,101,X14647,PPE,
991-1952,694159,2023-02-02,991,P42960,PPD,
103-1193,694159,2023-04-26,103,D68952,,
101-2813,694182,2021-11-30,101,D14868,,
104-2374,694235,2021-09-11,104,A17673,,A
991-1686,694235,2022-05-15,991,X30683,PPD,
101-2912,694265,2022-01-20,101,X53955,,
901-1382,694360,2021-12-31,901,S49680,,
901-293,694378,2019-09-09,901,P41046,,
991-564,694378,2020-03-08,991,P97838,PPD,
102-1531,694421,2022-02-16,102,S92848,,
901-1594,694421,2022-07-09,901,P38961,,A
102-157,694455,2019-06-13,102,X12160,,A
104-424,694638,2019-08-18,104,X20342,,
904-807,694644,2022-05-06,904,P85596,EXT,X
104-3080,694644,2022-12-11,104,A38427,,
102-1076,694775,2021-02-03,102,X19121,EXT,A
991-1371,694775,2021-06-25,991,X86133,,X
904-791,694802,2022-04-28,904,P93107,,
103-889,694802,2022-08-02,103,D24765,EXT,
902-744,694839,2020-03-16,902,A16408,,A
991-837,694839,2020-07-11,991,A81441,EXT,
101-2913,694881,2022-01-21,101,S54862,,
101-1186,694895,2020-03-16,101,D94197,,X
104-1530,694895,2020-08-13,104,A64649,DNL,
102-186,694902,2019-07-06,102,A48715,,
902-626,694902,2020-01-08,902,S74747,,
902-1298,694903,2020-12-09,902,X59244,,
992-100,694903,2021-05-16,992,X27073,,
103-766,695031,2022-05-10,103,D88940,,
904-994,695031,2022-08-31,904,X25468,,
105-819,695042,2022-11-26,105,P11239,PPE,
102-1247,695306,2021-06-25,102,A22498,,
991-1538,695306,2021-12-04,991,P72852,EXT,
101-1069,695354,2020-02-02,101,X53427,PPE,
104-123,695450,2019-04-10,104,X40517,,
902-1088,695478,2020-08-27,902,P29798,,A
101-1924,695478,2020-11-12,101,S48518,,
902-286,695502,2019-07-03,902,P43919,,
902-264,695519,2019-06-19,902,X41631,,
104-497,695519,2019-09-12,104,P33496,DNL,
901-1096,695544,2021-04-12,901,X83649,,
104-2486,695544,2021-11-13,104,P87588,EXT,
101-2210,695758,2021-03-07,101,D16018,,
103-207,695758,2021-05-20,103,A72640,,
104-2071,695792,2021-03-12,104,D75585,,X
103-520,695792,2021-11-22,103,A48577,,
901-1410,695803,2022-01-30,901,X69235,,
991-556,695818,2020-03-05,991,X17435,DNL,
902-1012,695818,2020-07-15,902,A29694,,
104-1882,695818,2020-11-26,104,A11393,PPD,X
904-112,695818,2021-03-02,904,S75569,,A
101-2794,695955,2021-11-23,101,A80076,,
992-418,695955,2022-05-18,992,S29675,,
101-2605,696009,2021-09-03,101,P69712,,X
904-714,696009,2022-03-11,904,P99472,,X
902-2067,696053,2022-07-25,902,P84501,PPE,
101-3522,696110,2022-10-14,101,A47275,DNL,
902-2262,696110,2023-02-20,902,X79425,,
101-2952,696122,2022-02-08,101,S99269,,
904-952,696122,2022-08-04,904,A41378,,
102-718,696328,2020-06-28,102,X95521,,
103-41,696328,2021-01-29,103,D55182,,
902-454,696365,2019-10-04,902,D65622,,
901-387,696480,2019-11-30,901,P88231,PPE,X
904-892,696552,2022-06-25,904,P18774,PPE,
105-798,696552,2022-11-12,105,P45625,PPD,X
101-1930,696561,2020-11-13,101,A75407,,X
102-1866,696603,2022-11-20,102,P26996,,
904-1216,696603,2023-03-08,904,D57108,,
991-2029,696603,2023-09-09,991,S54945,,
901-322,696759,2019-09-28,901,S74737,EXT,
102-1035,696822,2021-01-08,102,A62215,,
104-2091,696822,2021-03-21,104,X11731,DNL,
101-1522,696827,2020-06-29,101,S93142,,
104-1536,696827,2020-08-14,104,D93970,DNL,
904-78,696827,2021-02-10,904,D80991,,
102-1351,696827,2021-09-20,102,A73667,,
101-1000,696872,2020-01-08,101,D45185,,
104-1132,696872,2020-03-31,104,P52504,DNL,
991-931,696872,2020-08-19,991,D68051,,
901-963,696963,2020-12-12,901,P82479,,
104-2206,696963,2021-06-12,104,X65681,DNL,
101-2590,697007,2021-08-29,101,X43963,EXT,
103-576,697007,2021-12-22,103,D92811,PPD,
104-188,697009,2019-05-15,104,A11973,,
902-485,697009,2019-10-22,902,X86316,,
101-1512,697048,2020-06-26,101,S83000,,
901-249,697089,2019-07-30,901,S49350,DNL,
902-594,697089,2019-12-17,902,X68160,EXT,
101-1066,697148,2020-02-01,101,X48326,,
104-1408,697148,2020-07-09,104,P67007,,
101-1822,697298,2020-10-12,101,S51240,,A
102-1339,697424,2021-09-10,102,P32817,,
904-773,697472,2022-04-16,904,A15655,EXT,
902-2191,697472,2022-10-31,902,D47877,,
104-3143,697472,2023-02-22,104,A40456,,
103-1220,697472,2023-07-15,103,A67802,,
102-104,697479,2019-04-24,102,S36281,,
901-1619,697637,2022-07-26,901,D76377,,
902-2244,697637,2023-01-08,902,A58130,DNL,
103-1218,697637,2023-07-12,103,X39311,,
902-1871,697762,2022-02-19,902,A54201,,
991-1778,697762,2022-08-04,991,X34713,,
101-2973,697779,2022-02-20,101,A61813,,
103-967,697779,2022-09-22,103,A84847,PPD,
901-1740,697801,2022-11-12,901,X68265,PPD,
991-1965,697801,2023-03-01,991,P51831,,
102-1301,697821,2021-08-12,102,D47423,,X
991-1604,697821,2022-02-24,991,X23386,,X
104-231,697827,2019-06-04,104,X32350,PPE,
991-260,697827,2019-10-10,991,D27709,EXT,
101-3213,697902,2022-05-31,101,A64311,,
901-1426,698109,2022-02-16,901,A34009,,
101-2356,698113,2021-05-03,101,P18999,PPE,
103-354,698113,2021-08-13,103,A68023,,
902-214,698183,2019-05-16,902,D19266,EXT,
104-615,698183,2019-10-19,104,P85691,,
102-1025,698222,2020-12-28,102,D51722,,
104-2160,698222,2021-05-10,104,X62324,EXT,
904-595,698222,2021-12-17,904,P24198,,
101-2027,698362,2020-12-19,101,D30905,,
105-214,698362,2021-07-01,105,P24997,,
101-3024,698363,2022-03-17,101,A86687,EXT,
991-1761,698363,2022-07-17,991,A61672,DNL,
104-2452,698494,2021-10-22,104,S89332,DNL,
904-738,698494,2022-03-25,904,S55865,,
103-908,698494,2022-08-15,103,S71537,,X
102-1841,698502,2022-11-03,102,P73764,,
101-3642,698502,2023-03-01,101,S34093,,
901-1151,698617,2021-05-28,901,X95989,EXT,
992-307,698617,2021-12-29,992,P29149,,
101-449,698628,2019-07-01,101,X74788,DNL,
104-711,698628,2019-11-20,104,A57628,,
904-354,698857,2021-07-11,904,P22375,,A
101-2552,698857,2021-08-12,101,S38456,,
992-200,698857,2021-08-26,992,A15178,,X
102-211,699016,2019-07-23,102,P59634,,
902-913,699021,2020-06-01,902,S10077,,
104-902,699054,2020-01-17,104,P71181,,
102-635,699054,2020-05-01,102,A77549,EXT,
904-558,699383,2021-11-21,904,X84561,,
901-324,699428,2019-09-29,901,A23147,,
104-1058,699428,2020-03-10,104,X16561,,
902-1988,699463,2022-05-28,902,A45506,PPD,
102-12,699562,2019-01-07,102,P42178,,
991-21,699562,2019-03-13,991,A58588,PPD,
101-2589,699597,2021-08-29,101,S55156,,A
105-481,699597,2022-02-13,105,X13036,,
904-1002,699597,2022-09-07,904,X41041,,
104-1460,699727,2020-07-23,104,X55756,,
901-994,699727,2021-01-01,901,D78594,,
902-1656,699831,2021-09-05,902,S44311,,
103-688,699831,2022-03-12,103,A57825,,
902-1026,699900,2020-07-21,902,D81953,,
902-410,700199,2019-09-18,902,A65620,,
901-1680,700202,2022-09-25,901,S49539,PPE,
102-1931,700202,2023-03-18,102,D79959,,
901-265,700286,2019-08-12,901,A20570,DNL,
101-1207,700324,2020-03-23,101,D34408,,X
101-436,700579,2019-06-25,101,P29784,,
103-436,700701,2021-10-02,103,P90133,,
105-462,700701,2022-02-02,105,A97606,DNL,
101-1630,700984,2020-08-04,101,S56063,EXT,
991-1064,700984,2020-10-24,991,X43164,PPD,A
105-49,700984,2021-02-07,105,P45667,,
102-1294,701151,2021-08-03,102,D86744,,
101-175,701173,2019-03-10,101,A84390,DNL,A
101-1341,701229,2020-05-05,101,X29241,,A
902-105,701286,2019-03-14,902,S49579,EXT,
102-275,701286,2019-09-15,102,D89592,PPD,
902-959,701341,2020-06-17,902,S99793,EXT,
991-1103,701341,2020-11-12,991,D82655,,
104-282,701368,2019-06-23,104,D84839,,
901-52,701432,2019-03-02,901,D67859,PPD,
102-255,701432,2019-08-30,102,S38363,,
104-2159,701510,2021-05-08,104,A34968,,
902-2018,701539,2022-06-16,902,P54133,,
991-1834,701539,2022-09-26,991,X59521,,
104-2541,701567,2021-12-22,104,A28634,EXT,
103-778,701567,2022-05-20,103,X89583,,
901-999,701600,2021-01-03,901,D79403,,
901-1614,701647,2022-07-23,901,A49028,,
992-154,701724,2021-07-05,992,A33504,DNL,
104-1951,701734,2020-12-19,104,A87759,PPE,
101-1133,701756,2020-02-26,101,X67410,PPE,
902-990,701835,2020-07-03,902,X26449,,
104-1985,701835,2020-12-30,104,P54749,,
105-250,701835,2021-07-27,105,S40281,,
101-648,701948,2019-09-06,101,D18759,PPE,
991-327,701948,2019-11-14,991,S40910,,
104-1311,701948,2020-06-02,104,X46928,,
991-32,701993,2019-04-02,991,X24850,,X
104-568,701993,2019-10-04,104,X79079,,
102-513,701993,2020-02-16,102,S61563,,
101-317,702019,2019-05-10,101,P69821,,A
991-177,702019,2019-08-23,991,D56979,EXT,
991-961,702186,2020-08-30,991,X23324,,
901-546,702206,2020-03-12,901,D43931,EXT,X
104-1561,702206,2020-08-20,104,X57045,PPD,X
901-211,702302,2019-07-05,901,D26550,,
991-315,702302,2019-11-10,991,S37388,,
101-1242,702308,2020-04-02,101,S65177,,
104-1470,702308,2020-07-27,104,A64207,PPE,A
101-2820,702373,2021-12-04,101,A82035,,
102-1138,702551,2021-03-30,102,D93295,,
103-308,702551,2021-07-12,103,P10706,,
991-1466,702551,2021-09-30,991,A29474,,
904-970,702693,2022-08-14,904,A79573,,
105-821,702693,2022-11-27,105,X28071,PPE,
103-1204,702693,2023-05-14,103,A55991,PPE,
901-851,702749,2020-09-27,901,A17456,EXT,A
104-289,702869,2019-06-26,104,A14113,,
991-335,702869,2019-11-19,991,X51008,,
902-901,702869,2020-05-29,902,D73395,PPD,
902-749,703045,2020-03-17,902,X11093,EXT,X
104-1445,703045,2020-07-20,104,X39540,,
101-3049,703052,2022-03-28,101,D20333,DNL,X
992-447,703089,2022-06-27,992,X98054,DNL,A
102-1881,703089,2022-11-27,102,A89355,,X
105-919,703089,2023-03-28,105,S63740,,
101-247,703099,2019-04-08,101,S15049,PPE,A
902-1869,703130,2022-02-19,902,A78638,,
991-1826,703130,2022-09-20,991,A97758,,
103-1123,703130,2023-01-25,103,D95184,DNL,
101-2569,703231,2021-08-21,101,X17271,EXT,X
104-2636,703231,2022-03-01,104,A82943,EXT,
902-2126,703231,2022-09-07,902,S27218,,
104-1988,703269,2020-12-30,104,S69156,,
904-335,703269,2021-07-03,904,S57860,PPD,
102-1109,703558,2021-03-03,102,D62703,,
105-289,703558,2021-09-02,105,P19651,,X
992-317,703558,2022-01-08,992,X60680,,
902-639,703603,2020-01-17,902,X34092,,
902-1919,703660,2022-04-07,902,P29251,,
101-3195,703833,2022-05-24,101,D97372,EXT,
103-837,703833,2022-06-26,103,A33939,,
103-527,703835,2021-11-25,103,X93622,,X
101-433,703955,2019-06-24,101,A32844,PPE,
104-539,703955,2019-09-27,104,A75936,,A
102-208,704007,2019-07-20,102,D12803,,A
102-1817,704064,2022-10-15,102,P67339,,
101-3138,704108,2022-05-01,101,D29219,PPE,
902-2083,704261,2022-08-08,902,D14202,PPD,
104-3119,704261,2023-01-24,104,A12712,,
104-946,704301,2020-02-01,104,X65921,,X
991-896,704301,2020-08-02,991,D76767,,
101-3335,704489,2022-07-23,101,A83601,PPD,
104-1671,704507,2020-09-24,104,A21629,DNL,
105-735,704775,2022-09-28,105,D83230,,
101-3637,704775,2023-02-15,101,X18489,PPE,
902-548,704786,2019-11-26,902,S67390,PPE,
901-977,704933,2020-12-23,901,D31752,,
104-2273,704933,2021-07-15,104,D78499,,
101-1812,704937,2020-10-11,101,S50321,DNL,
103-203,704937,2021-05-17,103,P75909,,X
101-551,705159,2019-08-04,101,X88915,,
102-955,705196,2020-11-17,102,D49606,,
902-1702,705213,2021-10-11,902,X44894,,
101-1334,705265,2020-05-02,101,S21544,DNL,
102-1011,705265,2020-12-23,102,D92300,EXT,
101-3076,705308,2022-04-03,101,D14663,,
902-2116,705308,2022-08-30,902,A34225,PPD,
104-2728,705409,2022-04-30,104,S86667,PPE,
101-2439,705660,2021-06-17,101,X82151,,
104-2498,705660,2021-11-21,104,P99898,,
101-1573,705699,2020-07-13,101,A53152,PPE,
904-118,705699,2021-03-04,904,A67779,DNL,
101-2452,705878,2021-06-23,101,P28962,,
902-86,706003,2019-03-03,902,X90999,,A
102-284,706003,2019-09-20,102,A95475,,
991-534,706003,2020-02-24,991,X65374,,
104-1310,706003,2020-06-02,104,S83689,EXT,
901-226,706069,2019-07-14,901,X59766,,
991-267,706069,2019-10-13,991,S99761,EXT,A
102-803,706316,2020-08-21,102,A87213,,
104-1849,706316,2020-11-14,104,X13041,PPD,
101-1307,706425,2020-04-23,101,D10804,PPE,
104-368,706440,2019-07-29,104,P80146,DNL,
103-416,706458,2021-09-22,103,A92010,,
104-357,706547,2019-07-22,104,X29859,PPE,
101-777,706547,2019-10-18,101,S92275,PPE,
101-2941,706566,2022-02-04,101,A61174,,
104-2734,706566,2022-05-04,104,A17682,,
902-774,706790,2020-03-28,902,D78856,,
104-1388,706790,2020-07-03,104,D31768,,
104-1326,706852,2020-06-08,104,P83446,,
101-990,706966,2020-01-04,101,X75901,,
104-1046,706966,2020-03-08,104,S57059,PPE,
104-1564,706967,2020-08-21,104,P43352,EXT,X
103-21,707144,2021-01-15,103,A29838,PPD,
104-2403,707168,2021-09-26,104,P35985,,
901-1428,707168,2022-02-18,901,D69650,PPD,
901-652,707213,2020-05-21,901,A78283,PPD,
102-931,707213,2020-11-05,102,D46976,,
104-2107,707408,2021-03-29,104,S16655,,
991-1529,707408,2021-11-29,991,D49164,EXT,
102-258,707478,2019-09-05,102,A38957,PPD,
104-1250,707478,2020-05-12,104,X97381,,
101-2588,707536,2021-08-28,101,P54889,,
103-663,707536,2022-02-21,103,A41372,,
902-1534,707709,2021-05-22,902,S38708,,
105-373,707709,2021-11-13,105,S20764,DNL,
103-48,707730,2021-02-04,103,D54926,,
104-2398,707730,2021-09-21,104,A59419,,
101-3283,707772,2022-06-29,101,P65614,,
105-837,707772,2022-12-09,105,S46963,,
904-1286,707772,2023-06-16,904,A22167,,
